gene_id,expected_SYN,observed_SYN,observed/expected_SYN,gene_SYN,gene_length,obs_syn,exp_syn,oe_syn,mu_syn,oe_lof,oe_syn_lower,oe_syn_upper,oe_lof_lower,oe_lof_upper,expected/gene_length,lower_oe_bound,LOEUF_SYN,posterior_distribution_mean_SYN
ENSG00000167842,36.1730810977916,49.0,1.3545984614230577,MIS12,4530,55,42.273,1.3011,2.3589e-06,0.33986,1.047,1.628,0.138,1.067,0.007985227615406534,1.0769076907690769,1.7139713971397141,1.3806242294191384
ENSG00000091592,294.1618110507841,303.0,1.0300453308933772,NLRP1,119998,323,337.51,0.9570200000000001,1.9487e-05,0.6403399999999999,0.873,1.049,0.495,0.836,0.0024513892819112326,0.937893789378938,1.1329132913291329,1.0334448204342799
ENSG00000179314,103.34893299316228,122.0,1.1804669527461082,WSCD1,352194,186,165.13,1.1264,1.1801e-05,0.41917,0.999,1.272,0.268,0.679,0.00029344319606001886,1.0193019301930193,1.371937193719372,1.1901429112733342
ENSG00000129221,99.73094240748891,100.0,1.0026978346540811,AIPL1,41507,100,103.96,0.9618700000000001,7.9576e-06,0.63016,0.817,1.136,0.388,1.069,0.00240274995560963,0.8528852885288529,1.183918391839184,1.012724813000617
ENSG00000129195,50.17720597647439,57.0,1.1359739724592175,FAM64A,7055,61,59.266000000000005,1.0293,3.1116000000000004e-06,0.5785899999999999,0.837,1.274,0.316,1.141,0.0071122900037525714,0.9180918091809182,1.4163416341634163,1.155901767941148
ENSG00000091622,250.88812952514215,259.0,1.0323326196827696,PITPNM3,105231,279,262.97,1.0609,1.862e-05,0.089903,0.961,1.172,0.043,0.206,0.0023841655930775356,0.9328932893289329,1.1443144314431444,1.0363184599132051
ENSG00000198920,171.82625451127436,167.0,0.9719120077138288,KIAA0753,62780,181,192.9,0.93832,1.0672e-05,0.86629,0.83,1.061,0.685,1.105,0.002736958498108862,0.8570857085708571,1.1051105110511052,0.9777318400953487
ENSG00000129235,26.628126678711084,32.0,1.2017368095812642,TXNDC17,3784,29,25.218000000000004,1.15,1.1373e-06,0.45902,0.855,1.566,0.208,1.182,0.007037031363295741,0.9068906890689069,1.6113611361136113,1.2383005054684468
ENSG00000108590,16.01026561452887,16.0,0.9993588104797241,MED31,8320,30,25.281999999999996,1.1866,1.2478e-06,0.64799,0.887,1.606,0.354,1.276,0.0019243107709770275,0.6764676467646765,1.5137513751375138,1.0603693020551879
ENSG00000141485,144.05275001301257,143.0,0.9926919131157338,SLC13A5,28855,153,150.58,1.0161,9.8922e-06,0.39437,0.89,1.162,0.242,0.669,0.004992297695824383,0.8666866686668667,1.1405140514051406,0.9996338146060535
ENSG00000132530,52.81901471179661,61.0,1.1548871241321403,XAF1,20201,64,59.214,1.0808,3.2082e-06,1.1415,0.883,1.331,0.771,1.702,0.002614673269234029,0.93989398939894,1.4293429342934294,1.1738182221823403
ENSG00000177294,92.41638892742976,76.0,0.8223649601769143,FBXO39,20879,82,98.199,0.83504,5.503099999999999e-06,0.56999,0.698,1.003,0.343,0.995,0.0044262842534331034,0.6834683468346835,0.9952995299529953,0.8331855517581893
ENSG00000167858,90.18764859067534,92.0,1.0200953394133845,TEKT1,42629,94,97.098,0.9681,5.6311e-06,0.66947,0.818,1.149,0.428,1.085,0.0021156407279240737,0.8618861886188619,1.2131213121312132,1.0311833322328219
ENSG00000108839,131.0781612283465,112.0,0.8544520227506769,ALOX12,14672,123,147.21,0.83555,8.3836e-06,0.7578199999999999,0.721,0.971,0.56,1.039,0.00893389866605415,0.7330733073307331,0.9996999699969997,0.8620810586680933
ENSG00000219200,17.63160675349941,14.0,0.7940285985122354,RNASEK,2116,35,34.741,1.0075,1.8678e-06,0.16413,0.768,1.336,0.057,0.778,0.008332517369328643,0.5244524452445245,1.241124112411241,0.8506938662752334
ENSG00000161939,3.8554768725044557,1.0,0.25937128740975074,RNASEK-C17orf49,4886,44,52.842,0.8326600000000001,3.0557e-06,0.27407,0.653,1.071,0.124,0.708,0.0007890865477905149,0.09200920092009202,1.2079207920792079,0.5118101530687087
ENSG00000258315,36.68530748300671,30.0,0.8177660774384006,C17orf49,3031,38,44.037,0.86292,2.6057999999999997e-06,0.3754,0.665,1.131,0.17,0.97,0.012103367694822405,0.6118611861186118,1.109110911091109,0.8450249371877169
ENSG00000161940,121.1137196595309,111.0,0.9164940215859764,BCL6B,7271,116,128.64,0.90175,8.6814e-06,0.30065,0.775,1.052,0.164,0.593,0.016657092512657255,0.785878587858786,1.0731073107310731,0.9247507244831473
ENSG00000174327,117.12339240912966,93.0,0.794034377651366,SLC16A13,4047,98,109.45,0.8954,5.7587000000000004e-06,1.1375,0.759,1.059,0.759,1.713,0.028940793775421216,0.6714671467146714,0.9434943494349435,0.8025723817121333
ENSG00000174326,35.50550557422337,27.0,0.7604454453847215,SLC16A11,2294,130,129.83,1.0013,7.0311e-06,0.8312,0.868,1.158,0.5,1.444,0.015477552560690222,0.5604560456045605,1.0487048704870487,0.78861008894432
ENSG00000132514,43.11088024072545,40.0,0.9278400203532216,CLEC10A,5771,64,74.139,0.86324,4.588e-06,0.66998,0.705,1.063,0.412,1.136,0.007470261694806004,0.7206720672067207,1.2077207720772078,0.9510359975573733
ENSG00000161944,60.35619133922795,68.0,1.1266449802607745,ASGR2,14379,75,77.55,0.96711,4.9998e-06,0.9828100000000001,0.802,1.172,0.648,1.53,0.004197523564867372,0.9266926692669267,1.3785378537853785,1.1432131791838578
ENSG00000141505,79.50432361171572,67.0,0.8427214641459689,ASGR1,6134,68,81.976,0.8295100000000001,5.8122e-06,1.2182,0.681,1.015,0.855,1.737,0.012961252626624668,0.6920692069206921,1.0327032703270327,0.8552993964466549
ENSG00000132535,139.3635110840117,122.0,0.8754084842656946,DLG4,29813,182,196.68,0.9253600000000001,1.3377e-05,0.11327000000000001,0.819,1.046,0.058,0.238,0.004674588638647962,0.755875587558756,1.0175017501750174,0.8825839636449218
ENSG00000072778,137.6056803726614,136.0,0.9883312929501681,ACADVL,8149,171,144.37,1.1845,8.6409e-06,0.7611899999999999,1.045,1.345,0.56,1.05,0.01688620448799379,0.8598859885988599,1.1395139513951396,0.9955984348100956
ENSG00000004975,148.88489969817945,168.0,1.1283884419479129,DVL2,9205,209,189.03,1.1056,1.2066e-05,0.42021000000000003,0.987,1.24,0.277,0.657,0.016174350863463277,0.9954995499549956,1.2825282528252826,1.1351050398166502
ENSG00000040633,95.54841962764058,107.0,1.1198510704518934,PHF23,4695,116,87.537,1.3251,4.8062e-06,0.0,1.139,1.546,0.0,0.167,0.02035110109214922,0.9574957495749575,1.314931493149315,1.130316968286055
ENSG00000170296,28.890409465896962,17.0,0.5884305662080446,GABARAP,2757,14,24.825,0.56394,1.3051e-06,0.26049,0.371,0.882,0.105,0.82,0.010478929802646704,0.40264026402640263,0.8826882688268827,0.6230441285229568
ENSG00000175826,53.22439888946637,56.0,1.0521490363150525,CTDNEP1,8901,64,54.358000000000004,1.1774,2.8226e-06,0.0,0.962,1.45,0.0,0.264,0.0059795976732351834,0.8486848684868488,1.3145314531453145,1.0709373572815755
ENSG00000170291,80.54010512371751,82.0,1.0181263095452875,ELP5,8525,81,72.456,1.1179,3.7483999999999996e-06,1.1624,0.933,1.345,0.802,1.698,0.009447519662606159,0.8518851885188519,1.2233223322332234,1.0305424840475368
ENSG00000181885,51.93260209417348,53.0,1.0205535225038584,CLDN7,4081,54,50.623000000000005,1.0667,2.5755e-06,0.5889800000000001,0.856,1.338,0.307,1.236,0.012725459959366204,0.8184818481848185,1.282928292829283,1.0398092221884472
ENSG00000181856,132.21441004579162,134.0,1.0135052597790963,SLC2A4,6591,146,127.43,1.1457,8.5682e-06,0.4694,1.001,1.314,0.294,0.777,0.020059840698800124,0.8808880888088809,1.1697169716971698,1.021068731867
ENSG00000006047,71.16204619153588,54.0,0.7588314683174869,YBX2,6364,67,73.178,0.91558,4.1346e-06,0.0,0.751,1.122,0.0,0.15,0.011181968289053407,0.6098609860986098,0.9518951895189519,0.7728839029159591
ENSG00000132507,35.14948399263192,40.0,1.1379967913151967,EIF5A,5457,56,41.07,1.3635,2.7635000000000003e-06,0.11442000000000001,1.099,1.701,0.04,0.543,0.006441173537224102,0.8838883888388839,1.4813481348134814,1.1663922258407708
ENSG00000132522,59.95014956843531,96.0,1.6013304502336971,GPS2,4241,111,65.065,1.706,3.2051e-06,0.29541999999999996,1.458,1.937,0.161,0.583,0.01413585229154334,1.3565356535653565,1.875987598759876,1.6116285365432799
ENSG00000215041,406.87166109526737,389.0,0.9560754340885815,NEURL4,13766,416,418.8,0.9933200000000001,2.8185999999999997e-05,0.1184,0.916,1.077,0.068,0.214,0.02955627350684784,0.8800880088008801,1.0397039703970397,0.9585332115541049
ENSG00000072818,138.19202908538293,127.0,0.9190110373264159,ACAP1,14950,147,172.59,0.85175,9.7036e-06,0.25559,0.744,0.977,0.16,0.423,0.009243613985644343,0.7958795879587959,1.0649064906490648,0.9262473447069388
ENSG00000213859,52.61722340710473,45.0,0.8552332693770344,KCTD11,3051,55,69.61,0.7901199999999999,4.4166e-06,0.65471,0.635,0.989,0.321,1.467,0.017245894266504337,0.6734673467346735,1.0965096509650964,0.8742384531081364
ENSG00000182896,33.1013195914546,34.0,1.0271493831556313,TMEM95,2097,39,41.948,0.92973,2.2483e-06,0.96449,0.719,1.214,0.617,1.551,0.015785083257727515,0.7814781478147815,1.3675367536753675,1.0573499202013465
ENSG00000174292,74.32841580703659,58.0,0.7803206804591846,TNK1,9241,129,156.54,0.82406,8.7496e-06,0.62262,0.713,0.954,0.421,0.946,0.00804333035461926,0.6318631863186319,0.9710971097109711,0.7937744852946877
ENSG00000187838,45.6481071884014,45.0,0.9858021015914966,TMEM256-PLSCR3,14371,69,69.608,0.9912700000000001,3.9294e-06,0.41748,0.815,1.211,0.228,0.824,0.0031764043691045437,0.7764776477647765,1.2639263926392639,1.0077087528494717
ENSG00000205544,21.717410399762862,20.0,0.920920111185005,TMEM256,1163,24,27.241999999999997,0.881,1.4021999999999999e-06,0.8830600000000001,0.637,1.239,0.457,1.713,0.018673611693691198,0.6478647864786479,1.338133813381338,0.9669018922346302
ENSG00000169992,148.1483504627682,138.0,0.9314987279232743,NLGN2,14987,234,239.47,0.9771700000000001,1.9418e-05,0.0,0.877,1.089,0.0,0.126,0.009885123804815387,0.8112811281128113,1.0729072907290729,0.9382487187053267
ENSG00000181323,55.214368313117525,63.0,1.1410073487163812,SPEM1,1273,79,72.268,1.0932,4.1124e-06,0.72473,0.911,1.318,0.436,1.264,0.04337342365523765,0.9314931493149315,1.4073407340734074,1.159118003194538
ENSG00000184560,128.77530380128277,110.0,0.8542010521655958,C17orf74,1954,117,130.36,0.8975,7.9351e-06,0.92175,0.772,1.046,0.636,1.366,0.06590343080925423,0.7318731873187319,1.000900090009001,0.8619665162761921
ENSG00000181284,93.96505256218703,78.0,0.8300958481173499,TMEM102,2237,113,128.98,0.8760700000000001,6.6713e-06,0.6611100000000001,0.751,1.024,0.407,1.121,0.0420049407966862,0.6914691469146915,1.0021002100210021,0.8407381025803929
ENSG00000161958,36.616943735502105,36.0,0.9831514137291599,FGF11,6665,43,49.626999999999995,0.86646,2.6901999999999997e-06,0.67787,0.678,1.117,0.384,1.271,0.005493915039085087,0.7536753675367537,1.2983298329832984,1.0104600421166638
ENSG00000170175,133.02066746632605,121.0,0.9096330841268027,CHRNB1,12647,123,120.33,1.0222,7.9474e-06,0.64653,0.882,1.187,0.432,0.996,0.010517962162277699,0.7848784878487849,1.0579057905790579,0.9171507129212388
ENSG00000174282,204.61740191810168,186.0,0.9090135944275487,ZBTB4,24898,278,270.93,1.0261,1.7853e-05,0.0,0.93,1.133,0.0,0.113,0.008218226440601722,0.8068806880688069,1.0265026502650265,0.9139007642900625
ENSG00000259224,11.321455521098361,8.0,0.706622923624212,SLC35G6,1663,83,92.154,0.9006700000000001,6.3479e-06,0.68483,0.753,1.081,0.374,1.346,0.006807850583943693,0.4146414641464147,1.2737273727372738,0.794448280522131
ENSG00000239697,38.983527911823046,33.0,0.8465113797458966,TNFSF12,12718,74,70.475,1.05,4.1345e-06,0.17842,0.869,1.274,0.087,0.408,0.0030652247139348206,0.6414641464146414,1.131913191319132,0.872163231152126
ENSG00000161955,9.852696731559243,6.0,0.6089703320291344,TNFSF13,3317,59,57.078,1.0337,3.1062e-06,0.13910999999999998,0.837,1.284,0.056,0.438,0.0029703638020980535,0.33343334333433344,1.200920092009201,0.7100154777072968
ENSG00000248871,41.24061894743375,44.0,1.066909302600027,TNFSF12-TNFSF13,12503,74,70.475,1.05,4.1345e-06,0.17842,0.869,1.274,0.087,0.408,0.0032984578859020838,0.8380838083808381,1.3717371737173718,1.0911548748391822
ENSG00000161956,83.81415488528708,79.0,0.9425615530947485,SENP3,10096,120,124.22,0.96601,6.5843e-06,0.18400999999999998,0.832,1.124,0.1,0.363,0.008301718986260606,0.7860786078607861,1.1365136513651366,0.9544927119946633
ENSG00000161960,76.98714971330595,119.0,1.5457125045302569,EIF4A1,6300,138,88.887,1.5525,5.0434e-06,0.0,1.351,1.787,0.0,0.117,0.012220182494175549,1.3321332133213322,1.796979697969797,1.5577219777420783
ENSG00000129226,70.79090965675178,67.0,0.9464492026570502,CD68,2645,92,84.59299999999999,1.0876,4.8918e-06,0.72129,0.918,1.293,0.453,1.194,0.02676404901956589,0.7772777277727773,1.15991599159916,0.9605753101570672
ENSG00000129255,69.25100742892893,56.0,0.8086524958856635,MPDU1,9261,57,58.978,0.96647,3.7186000000000003e-06,0.7537,0.78,1.205,0.453,1.314,0.007477702994161422,0.6522652265226523,1.0103010301030104,0.8230927190264772
ENSG00000129194,29.364577796366355,23.0,0.78325662161729,SOX15,1993,52,57.358999999999995,0.9065700000000001,2.9157999999999997e-06,0.28467,0.725,1.142,0.115,0.896,0.014733857399079958,0.5636563656365636,1.1097109710971098,0.8173111410157687
ENSG00000129245,89.57202098098931,82.0,0.9154644396982359,FXR2,23642,140,146.4,0.95629,7.7768e-06,0.071457,0.833,1.1,0.032,0.185,0.0037886820480919257,0.7658765876587659,1.1001100110011002,0.9266286401823601
ENSG00000141504,41.38920602317319,39.0,0.9422746591989345,SAT2,1643,33,36.946999999999996,0.8931600000000001,1.8957e-06,0.8978200000000001,0.676,1.194,0.54,1.548,0.02519123921069579,0.7294729472947294,1.2307230723072307,0.966435478860511
ENSG00000129214,92.57021949523208,86.0,0.929024479675448,SHBG,19319,95,92.565,1.0263,5.1266999999999996e-06,0.64426,0.868,1.217,0.412,1.044,0.004791667244434602,0.7804780478047805,1.1115111511151115,0.9398270899042321
ENSG00000129244,66.77490271877583,65.0,0.9734196135597399,ATP1B2,11142,67,69.71600000000001,0.96105,4.4502999999999996e-06,0.29699000000000003,0.788,1.178,0.154,0.624,0.005993080480952776,0.7970797079707971,1.1967196719671969,0.988395299886708
ENSG00000141499,133.64043679160983,128.0,0.9577939362739052,WRAP53,17432,129,127.83,1.0092,8.2256e-06,0.42599,0.874,1.168,0.272,0.69,0.007666385772809192,0.8298829882988299,1.109110911091109,0.9652767014010449
ENSG00000108947,47.41178048312812,55.0,1.1600492417611739,EFNB3,6177,89,81.2,1.0961,4.2149e-06,0.23471,0.922,1.307,0.106,0.607,0.007675535127590759,0.9340934093409341,1.4521452145214522,1.181135480022208
ENSG00000183914,982.4673395746918,996.0,1.0137741580612405,DNAH2,116391,1022,1010.4,1.0114,6.2258e-05,0.48231999999999997,0.96,1.065,0.414,0.563,0.008441093723524085,0.9624962496249625,1.0683068306830683,1.0147920036014622
ENSG00000132510,341.50204737341556,389.0,1.1390854110301945,KDM6B,14893,570,435.33,1.3094,2.9332e-05,0.061331,1.222,1.403,0.029,0.14,0.022930373153388542,1.0485048504850485,1.2387238723872387,1.1420136511613772
ENSG00000167874,32.76237079058187,27.0,0.8241161841609348,TMEM88,1035,54,47.659,1.1331,2.8267e-06,0.26855999999999997,0.91,1.421,0.094,1.245,0.03165446453196316,0.6074607460746074,1.1365136513651366,0.8546389351416877
ENSG00000183011,46.9068014904966,58.0,1.236494456177126,LSMD1,28554,61,46.672,1.307,2.0983000000000003e-06,1.3566,1.063,1.617,0.767,1.907,0.001642740123642803,1.001100110011001,1.5385538553855387,1.2577754984041518
ENSG00000182224,50.828075126457556,44.0,0.8656633148221792,CYB5D1,4537,58,58.981,0.9833700000000001,3.2282e-06,1.2376,0.795,1.224,0.799,1.828,0.011203014134110107,0.6800680068006801,1.113111311131113,0.885337480958395
ENSG00000170004,399.20421338689107,389.0,0.9744386130088222,CHD3,27955,467,468.11,0.9976299999999999,2.9469000000000002e-05,0.08658500000000001,0.924,1.077,0.052,0.147,0.014280243726950137,0.8970897089708971,1.0597059705970597,0.9769435965898216
ENSG00000170049,61.61565442720074,63.0,1.0224674327598822,KCNAB3,7945,93,96.665,0.9620799999999999,5.6772000000000005e-06,0.87165,0.813,1.143,0.645,1.195,0.00775527431431098,0.8346834683468347,1.2611261126112612,1.0386970729675427
ENSG00000170043,39.63285752244122,43.0,1.0849583574853823,TRAPPC1,1779,43,36.667,1.1727,2.0415e-06,0.34919,0.918,1.512,0.158,0.902,0.022278166117167635,0.8498849884988499,1.3991399139913991,1.1101842569802194
ENSG00000170037,205.3233376902646,197.0,0.959462291116558,CNTROB,17818,208,218.53,0.9518200000000001,1.2005e-05,0.62253,0.849,1.068,0.473,0.829,0.011523366129210046,0.8544854485448545,1.0797079707970798,0.9643326580765404
ENSG00000132518,204.92428207226834,193.0,0.941811278040427,GUCY2D,17746,301,287.72,1.0462,2.0528e-05,0.52404,0.951,1.151,0.373,0.748,0.011547632259228465,0.8376837683768377,1.061106110611061,0.9466911292219836
ENSG00000179593,125.60005798333209,110.0,0.8757957740321878,ALOX15B,10118,145,168.44,0.86082,9.6845e-06,0.87321,0.751,0.988,0.652,1.184,0.012413526189299475,0.7504750475047505,1.0261026102610262,0.8837575537961166
ENSG00000179477,156.34793228086284,130.0,0.8314788568259955,ALOX12B,15068,158,167.87,0.9412,1.014e-05,0.34044,0.826,1.074,0.217,0.552,0.010376156907410594,0.7212721272127213,0.961896189618962,0.8378748480323492
ENSG00000179148,186.6408052277816,169.0,0.9054825915144746,ALOXE3,23148,196,203.51,0.9631,1.163e-05,0.79538,0.856,1.084,0.606,1.055,0.008062934388620253,0.7990799079907991,1.0287028702870287,0.910840476671365
ENSG00000179111,3.542170165268074,4.0,1.129251225483482,HES7,3503,31,45.254,0.68502,2.1275999999999998e-06,0.0,0.514,0.924,0.0,0.517,0.0010111818913126104,0.5280528052805281,1.877987798779878,1.2007957731409808
ENSG00000179094,271.77185763367095,275.0,1.0118781333521307,PER1,16035,391,322.64,1.2119,2.0665e-05,0.31045,1.115,1.318,0.211,0.466,0.01694866589545812,0.9170917091709171,1.1181118111811181,1.0155576902006842
ENSG00000220205,19.147771181059706,25.0,1.3056349881979532,VAMP2,4398,36,27.601999999999997,1.3042,1.6856e-06,0.0,0.998,1.713,0.0,0.422,0.0043537451525829255,0.9498949894989499,1.7837783778377838,1.3462785553610273
ENSG00000179029,39.049516078676,32.0,0.8194723831027045,TMEM107,3163,32,37.292,0.8580899999999999,2.1116e-06,1.3607,0.647,1.153,0.818,1.902,0.01234572117568005,0.6184618461846185,1.1007100710071007,0.8450808917129514
ENSG00000196544,42.18143497268867,28.0,0.6637991338637302,C17orf59,1913,87,98.13799999999999,0.88651,4.6671e-06,0.29361,0.744,1.06,0.119,0.924,0.02204988759680537,0.4918491849184919,0.9100910091009101,0.6875062457861478
ENSG00000178999,91.09856481802034,75.0,0.8232841005763478,AURKB,5863,80,83.00399999999999,0.9638100000000001,4.8141e-06,0.38959,0.804,1.161,0.221,0.732,0.015537875629885782,0.6832683268326832,0.9976997699769977,0.8342612219173657
ENSG00000178971,270.74952007546557,244.0,0.9012019667920013,CTC1,21172,284,283.2,1.0028,1.5687e-05,0.46063000000000004,0.909,1.106,0.342,0.628,0.012788093712236236,0.8118811881188119,1.0021002100210021,0.9048954174755753
ENSG00000178921,315.83781577998036,313.0,0.9910149588231789,PFAS,22874,357,344.6,1.036,2.1488e-05,0.5899800000000001,0.949,1.131,0.454,0.773,0.01380772124595525,0.9036903690369037,1.0883088308830884,0.9941811408002498
ENSG00000108961,45.193365593186606,42.0,0.9293399473291708,RANGRF,1596,40,41.706,0.95909,2.3137999999999998e-06,0.78919,0.744,1.248,0.462,1.417,0.028316645108512912,0.7260726072607261,1.2021202120212022,0.9514670776014547
ENSG00000125434,55.47280661376706,58.0,1.0455573377389877,SLC25A35,7581,74,74.33,0.99556,4.2604e-06,0.8657600000000001,0.824,1.208,0.563,1.375,0.007317346868983915,0.8464846484648465,1.301130113011301,1.0635841653725906
ENSG00000198844,161.15134975856145,138.0,0.856337847661549,ARHGEF15,12271,191,210.15,0.9088799999999999,1.135e-05,0.43816000000000005,0.807,1.025,0.296,0.665,0.013132699026856934,0.7458745874587459,0.9862986298629863,0.8625431943837341
ENSG00000184650,51.37687861032102,46.0,0.8953443892319128,ODF4,6183,50,57.629,0.8676200000000001,3.0422000000000003e-06,0.53205,0.69,1.098,0.261,1.214,0.008309377100165133,0.7068706870687069,1.1447144714471447,0.9148083973938677
ENSG00000184619,86.88090471900135,71.0,0.817210642886778,KRBA2,8075,73,95.383,0.7653300000000001,4.8565e-06,0.7875,0.633,0.93,0.504,1.276,0.010759245166439795,0.6748674867486749,0.9956995699569957,0.8287206519415212
ENSG00000161970,20.53376910088339,24.0,1.168806363901671,RPL26,5694,31,29.526999999999997,1.0499,1.5627e-06,0.0,0.788,1.417,0.0,0.376,0.0036062116439907602,0.8462846284628464,1.6361636163616362,1.2150076642411394
