gene_id,expected_MIS,observed_MIS,observed/expected_MIS,gene_MIS,gene_length_MIS,obs_mis,exp_mis,oe_mis,mu_mis,oe_lof,oe_mis_lower,oe_mis_upper,oe_lof_lower,oe_lof_upper,expected/gene_length,lower_oe_bound,LOEUF_MIS,posterior_distribution_mean_MIS
ENSG00000041357,73.29331592370752,28.0,0.3820266506859337,PSMA4,8858,57,137.74,0.41381,6.8651e-06,0.18915,0.333,0.516,0.085,0.489,0.008274251063864023,0.283028302830283,0.5238523852385238,0.3956704596390028
ENSG00000169684,155.5977709533121,118.0,0.7583656197453271,CHRNA5,29750,197,244.2,0.80672,1.3110999999999999e-05,0.68638,0.717,0.908,0.431,1.136,0.005230177174901247,0.6532653265326532,0.8836883688368837,0.7647924470313042
ENSG00000080644,205.40005885964712,166.0,0.80817893101691,CHRNA3,28244,247,281.71,0.87679,1.656e-05,0.72218,0.789,0.974,0.469,1.148,0.007272343112152921,0.7124712471247125,0.9192919291929194,0.8130474787941203
ENSG00000117971,231.86293544992392,182.0,0.7849465014614508,CHRNB4,103636,257,316.86,0.81108,1.9978e-05,0.26588,0.732,0.899,0.138,0.559,0.002237281788663437,0.6958695869586959,0.8876887688768877,0.7892593943266238
ENSG00000136378,206.54905006029708,175.0,0.8472563778381595,ADAMTS7,52229,960,1024.1,0.9374399999999999,7.019699999999999e-05,0.48708999999999997,0.888,0.989,0.371,0.646,0.003954681308474164,0.7492749274927493,0.9604960496049605,0.8520978428543777
ENSG00000185787,98.84793543894278,46.0,0.4653612621824931,MORF4L1,87647,133,195.37,0.68077,1.0186e-05,0.084133,0.59,0.786,0.033,0.265,0.0011277959934617588,0.36743674367436746,0.5950595059505951,0.4754778113603733
ENSG00000103811,121.90564778575263,103.0,0.8449157350036889,CTSH,28517,170,190.81,0.89095,1.0355999999999999e-05,0.66577,0.786,1.012,0.45,1.011,0.004274841245073207,0.7202720272027203,0.9952995299529953,0.8531188003920741
ENSG00000058335,610.8372814754699,341.0,0.5582501434364299,RASGRF1,130827,446,776.15,0.57463,4.8155e-05,0.11009000000000001,0.531,0.621,0.062,0.207,0.004669046003313307,0.5110511051105111,0.6106610661066106,0.5598872406312583
ENSG00000166557,80.47968267475093,78.0,0.9691887120781493,TMED3,100931,120,129.71,0.92512,7.621e-06,0.43068,0.797,1.077,0.211,0.985,0.0007973732814967743,0.8072807280728073,1.17011701170117,0.9816142083865513
ENSG00000169330,390.5996260234083,383.0,0.9805436935493818,KIAA1024,39775,551,522.81,1.0539,3.0874e-05,0.43501000000000006,0.982,1.131,0.282,0.692,0.009820229441191913,0.9020902090209021,1.0671067106710672,0.9831038598510771
ENSG00000136371,77.60283959839599,63.0,0.8118259631481601,MTHFS,63795,97,113.59,0.85393,5.983300000000001e-06,0.8011699999999999,0.724,1.011,0.437,1.548,0.0012164407806002976,0.6628662866286629,1.0013001300130013,0.8247120895473371
ENSG00000180953,26.09573674324959,29.0,1.1112926331731823,ST20,24863,38,38.647,0.98326,2.0213e-06,0.0,0.758,1.289,0.0,1.764,0.0010495811745666085,0.8274827482748275,1.5143514351435143,1.1492982400287945
ENSG00000140379,72.35955930904375,51.0,0.7048135793942826,BCL2A1,10558,62,92.59100000000001,0.66961,4.6991000000000005e-06,0.28893,0.545,0.827,0.117,0.909,0.006853529012032937,0.5628562856285628,0.8900890089008902,0.7186334535000527
ENSG00000086666,48.382270713709296,42.0,0.8680865817258788,ZFAND6,78826,80,109.05,0.7336199999999999,5.4536e-06,0.20017000000000001,0.611,0.884,0.081,0.63,0.0006137856889060627,0.6782678267826783,1.1227122712271227,0.8887553095249534
ENSG00000103876,168.87515748982187,148.0,0.8763870435408475,FAH,34457,244,242.56,1.006,1.4293e-05,1.0126,0.905,1.119,0.737,1.414,0.004901040644566325,0.7668766876687669,1.0045004500450045,0.8823085776188263
ENSG00000172379,307.21160223332623,230.0,0.7486696411462863,ARNT2,193587,322,438.59,0.73418,2.6366999999999997e-05,0.14739000000000002,0.669,0.805,0.08,0.291,0.0015869433496739256,0.6724672467246725,0.8350835083508351,0.7519247265425746
ENSG00000136379,64.67734201573234,14.0,0.21645911170243504,ABHD17C,75938,52,165.73,0.31376,8.722799999999999e-06,0.0,0.25,0.395,0.0,0.302,0.0008517124761744098,0.14301430143014301,0.33843384338433846,0.23192047682403757
ENSG00000103888,596.1399812162331,435.0,0.7296943900869081,KIAA1199,172434,648,778.35,0.8325299999999999,4.9288999999999995e-05,0.5555100000000001,0.78,0.888,0.428,0.728,0.0034572067064281586,0.6746674667466747,0.7898789878987899,0.7313718484549238
ENSG00000117899,107.50586276313403,103.0,0.9580872833599622,MESDC2,42553,149,136.72,1.0898,7.1472e-06,0.13505999999999999,0.953,1.249,0.047,0.641,0.0025263991437297966,0.8168816881688169,1.1285128512851286,0.9673891016450102
ENSG00000140406,20.262863690461916,20.0,0.9870273178323925,MESDC1,3048,139,226.31,0.61419,1.6189e-05,0.0,0.534,0.707,0.0,0.38,0.0066479211582880305,0.6944694469446945,1.4335433543354337,1.036084160755616
ENSG00000156206,99.65620522425564,90.0,0.9031048272154618,C15orf26,142143,154,167.01,0.9220799999999999,8.6029e-06,0.39371,0.808,1.054,0.205,0.828,0.0007010982266045858,0.7616761676167617,1.076107610761076,0.9131393252956337
ENSG00000172349,525.8760164397734,479.0,0.9108610870730935,IL16,153189,697,750.98,0.9281200000000001,4.223600000000001e-05,0.49208999999999997,0.871,0.988,0.358,0.687,0.00343285755791717,0.8452845284528453,0.9822982298229823,0.9127626759813878
ENSG00000172345,58.20951832161167,48.0,0.82460740758576,STARD5,15131,100,117.79,0.849,6.0698e-06,0.68011,0.721,1.002,0.398,1.226,0.0038470370974563258,0.6542654265426543,1.048904890489049,0.8417867285764773
ENSG00000188869,348.44704202876727,344.0,0.9872375382988611,TMC3,42997,582,617.98,0.94178,3.4711e-05,0.79189,0.879,1.009,0.612,1.034,0.008103984976365032,0.9040904090409041,1.0793079307930793,0.9901074148636833
ENSG00000183496,158.8120633124805,93.0,0.585597832181124,MEX3B,4364,298,353.91,0.8420200000000001,2.0401e-05,0.18220999999999998,0.765,0.927,0.073,0.574,0.036391398559230174,0.49524952495249525,0.6956695669566957,0.591894583064792
ENSG00000140598,342.7248984301606,291.0,0.8490775001551254,EFTUD1,132534,507,592.68,0.85544,2.9573000000000003e-05,0.396,0.795,0.921,0.284,0.561,0.0025859394452001794,0.7716771677167718,0.9356935693569357,0.8519952922518783
ENSG00000188659,137.22700113198786,140.0,1.0202073851730171,FAM154B,22121,228,219.44,1.039,1.1532e-05,1.2219,0.932,1.16,0.802,1.806,0.006203471865285831,0.8894889488948895,1.1739173917391739,1.0274945807813958
ENSG00000176371,188.73587718451142,188.0,0.996101021196982,ZSCAN2,26811,361,355.56,1.0153,2.0584e-05,0.48463999999999996,0.931,1.108,0.304,0.802,0.007039494132427415,0.8846884688468847,1.124112411241124,1.0013994308842
ENSG00000177082,94.66434891728348,89.0,0.9401638633543773,WDR73,11576,225,206.35,1.0904,1.0982000000000001e-05,0.81803,0.977,1.218,0.546,1.259,0.008177638987325802,0.7920792079207921,1.1213121312131213,0.9507275022684711
ENSG00000197696,17.882580733474935,9.0,0.5032830626707381,NMB,3435,86,80.28399999999999,1.0712,4.122e-06,0.59885,0.899,1.282,0.271,1.494,0.005205991479905366,0.30343034303430344,0.8782878287828784,0.5592032483577699
ENSG00000140612,60.2834326654428,43.0,0.7132971381812097,SEC11A,47173,53,96.80799999999999,0.54747,4.965e-06,0.5038600000000001,0.438,0.688,0.275,0.994,0.0012779223849541646,0.5588558855885589,0.9198919891989199,0.7298854437203073
ENSG00000166716,520.9752041561646,425.0,0.8157777886730371,ZNF592,57794,651,711.35,0.9151600000000001,4.3707e-05,0.028117000000000003,0.857,0.976,0.009,0.133,0.009014347582035585,0.7536753675367537,0.8838883888388839,0.8176972658228556
ENSG00000136383,574.7092207281718,553.0,0.9622257309519663,ALPK3,56803,1061,1073.1,0.9887100000000001,6.373e-05,0.7161,0.939,1.04,0.567,0.911,0.010117585703715857,0.8976897689768977,1.0323032303230324,0.9639657413153513
ENSG00000156222,268.52051934649603,259.0,0.964544536969963,SLC28A1,90992,393,353.73,1.111,2.2386999999999998e-05,0.9274399999999999,1.022,1.208,0.696,1.252,0.002951034369466503,0.8716871687168717,1.0691069106910691,0.9682686471513143
ENSG00000073417,289.12766996072145,237.0,0.819707086603634,PDE8A,158706,377,441.95,0.85303,2.3052e-05,0.34531,0.783,0.929,0.23,0.532,0.0018217815959114428,0.7374737473747375,0.9128912891289129,0.8231657662939449
ENSG00000170776,1193.0837289820217,1220.0,1.0225602532028026,AKAP13,368785,1700,1519.9,1.1185,8.2345e-05,0.21068,1.074,1.164,0.153,0.294,0.0032351742315496067,0.9756975697569757,1.072107210721072,1.0233984173447737
ENSG00000183655,350.973638308461,355.0,1.0114719775278402,KLHL25,35708,478,397.84,1.2015,2.7943000000000003e-05,1.486,1.114,1.296,1.021,1.915,0.00982899177518934,0.9274927492749275,1.1043104310431044,1.0143211943659465
ENSG00000140538,439.62221482382455,274.0,0.6232624074964082,NTRK3,381770,375,489.19,0.76657,2.9313000000000002e-05,0.123,0.704,0.835,0.063,0.259,0.0011515368279954542,0.5648564856485648,0.6888688868886889,0.6255370878157378
ENSG00000259494,107.27271935695714,115.0,1.072033977411627,MRPL46,7944,175,152.23,1.1496,7.4713e-06,0.8124100000000001,1.016,1.303,0.52,1.316,0.013503615226203063,0.9216921692169218,1.2517251725172518,1.0813560119977546
ENSG00000181991,82.32178996879941,81.0,0.9839436196746891,MRPS11,11539,111,118.75,0.9347700000000001,6.6232e-06,1.0415,0.801,1.094,0.653,1.68,0.007134222200259936,0.8222822282228223,1.1837183718371838,0.9960910717690648
ENSG00000140543,226.3032601759537,166.0,0.733528981734213,DET1,35117,297,339.83,0.8739600000000001,2.1534e-05,0.18875,0.794,0.962,0.092,0.432,0.006444265175725538,0.6466646664666467,0.8342834283428343,0.7379478310217685
ENSG00000181026,143.60711446111787,134.0,0.9331014031082768,AEN,10987,206,205.81,1.0009,1.2969e-05,1.3312,0.893,1.123,0.855,1.878,0.01307063934296149,0.8110811081108111,1.0769076907690769,0.9400648464150553
ENSG00000172183,92.61535116506282,75.0,0.8098009569313404,ISG20,20331,119,125.7,0.9467200000000001,8.4772e-06,0.8089,0.815,1.102,0.394,1.694,0.004555376084061916,0.6720672067206721,0.9812981298129814,0.8205983030237581
ENSG00000157766,665.1279432595779,598.0,0.8990751419484716,ACAN,71912,1197,1217.3,0.98329,7.1744e-05,0.097582,0.937,1.031,0.054,0.183,0.009249192669645927,0.8408840884088409,0.961896189618962,0.9005786120855092
ENSG00000140511,181.28385086590166,150.0,0.8274316729456349,HAPLN3,18339,243,252.95,0.9606600000000001,1.8199e-05,0.74907,0.864,1.068,0.471,1.24,0.009885154635798116,0.7246724672467247,0.9474947494749475,0.8329478840986058
ENSG00000140545,189.25182760582373,171.0,0.9035579849519927,MFGE8,14727,237,221.72,1.0689,1.4969e-05,0.52859,0.961,1.19,0.325,0.897,0.012850670714050638,0.7978797879787979,1.0257025702570257,0.9088419497762735
ENSG00000140526,184.35203012709184,106.0,0.5749868874615802,ABHD2,114902,161,262.46,0.61342,1.5636e-05,0.18848,0.539,0.699,0.092,0.431,0.00160442838355374,0.4912491249124913,0.6756675667566757,0.5804112920602744
ENSG00000140522,145.10867909762968,141.0,0.9716855041119536,RLBP1,11883,195,183.25,1.0641,1.2135e-05,0.6369100000000001,0.946,1.198,0.392,1.08,0.012211451577684902,0.8474847484748476,1.1175117511751176,0.9785768906659392
ENSG00000140525,535.1651722566758,531.0,0.9922170341558063,FANCI,73313,747,650.07,1.1491,3.2495e-05,0.82993,1.081,1.221,0.677,1.024,0.007299730910707184,0.9242924292429243,1.0661066106610662,0.9940856161410341
ENSG00000140521,593.8770674028073,501.0,0.8436089344062653,POLG,18559,770,714.21,1.0781,4.6835e-05,0.40210999999999997,1.015,1.144,0.295,0.555,0.03199941092746415,0.7842784278427843,0.9082908290829084,0.8452927845747407
ENSG00000140519,202.2539267216383,179.0,0.8850260803408646,RHCG,41165,273,286.8,0.9519,1.5759e-05,0.43241999999999997,0.861,1.052,0.271,0.716,0.00491324976853245,0.7836783678367837,1.0019001900190019,0.8899703601193052
ENSG00000140534,694.0477297132444,718.0,1.0345109842757527,TICRR,55575,1150,1019.6,1.1279,5.2935e-05,0.45353000000000004,1.074,1.184,0.347,0.599,0.012488488163981007,0.9732973297329733,1.1003100310031004,1.0359518073736298
ENSG00000166813,332.18048357057546,327.0,0.9844046118697554,KIF7,46663,876,820.43,1.0677,6.0386e-05,0.71773,1.009,1.129,0.561,0.926,0.007118712546783864,0.8994899489948995,1.0787078707870787,0.9874150235268497
ENSG00000166819,129.46318020943892,146.0,1.127733767730784,PLIN1,15063,317,273.72,1.1581,1.5660999999999998e-05,0.8499700000000001,1.056,1.271,0.587,1.26,0.008594780602100439,0.9858985898589859,1.2937293729372938,1.1354579716193378
ENSG00000166821,94.80385784570662,97.0,1.0231651137854285,PEX11A,13020,132,135.29,0.9757100000000001,6.909299999999999e-06,0.88094,0.846,1.127,0.542,1.486,0.007281402292296975,0.8680868086808681,1.2113211321132114,1.0337132077418958
ENSG00000140527,259.74279210538407,254.0,0.9778904659535111,WDR93,52842,360,371.52,0.96899,1.8507e-05,0.78666,0.888,1.057,0.588,1.067,0.004915461036777262,0.8828882888288829,1.084908490849085,0.9817404284178951
ENSG00000166823,11.16007911777675,13.0,1.1648662937606296,MESP1,2650,74,82.92299999999999,0.8924,3.9065e-06,1.6832,0.739,1.083,0.756,1.944,0.004211350610481793,0.7556755675567557,1.770977097709771,1.2317387534534336
ENSG00000188095,76.54840647601263,79.0,1.032026708808832,MESP2,18161,204,211.67,0.96378,1.1949e-05,0.75315,0.859,1.082,0.464,1.277,0.0042149885180338435,0.8606860686068607,1.2443244324432443,1.045090338004678
ENSG00000166825,503.24297427104926,392.0,0.7789477847511226,ANPEP,30514,492,589.81,0.83416,3.729e-05,0.45019,0.774,0.899,0.323,0.638,0.016492199458315832,0.7172717271727173,0.8468846884688469,0.7809348964469163
ENSG00000157823,69.78948991796833,63.0,0.9027147221458589,AP3S2,63744,106,108.67,0.9754299999999999,5.757e-06,0.79484,0.832,1.146,0.465,1.427,0.0010948401405303765,0.7370737073707371,1.1133113311331133,0.9170435272589634
ENSG00000242498,102.74032873473374,99.0,0.9635943472169441,C15orf38,13030,141,142.36,0.9904700000000001,9.1436e-06,0.8479,0.863,1.139,0.496,1.514,0.007884906272811491,0.8188818881888189,1.1387138713871388,0.9733276234514585
ENSG00000140548,264.42249016517053,148.0,0.5597103329128787,ZNF710,80815,305,449.06,0.6792,3.104e-05,0.088245,0.618,0.747,0.035,0.278,0.0032719481552331933,0.4898489848984899,0.6414641464146414,0.5634921594866144
ENSG00000182054,202.87304595064384,139.0,0.6851575543151097,IDH2,19460,191,250.8,0.76156,1.6321e-05,0.14869000000000002,0.676,0.859,0.067,0.384,0.010425130829940588,0.5970597059705971,0.7886788678867888,0.6900867453533479
ENSG00000185033,223.5006753068369,187.0,0.8366865099770893,SEMA4B,69076,430,489.53,0.8784,3.0995e-05,0.33539,0.811,0.951,0.217,0.533,0.0032355763985586444,0.742874287428743,0.9444944494449445,0.8411607693887315
ENSG00000185043,74.4790557387258,69.0,0.9264349462492321,CIB1,4073,110,111.82,0.9837100000000001,6.9398e-06,0.61131,0.842,1.153,0.347,1.148,0.01828604363828279,0.7630763076307631,1.131913191319132,0.939861539672927
ENSG00000183208,166.31668444654164,151.0,0.9079065068095149,GDPGP1,8276,221,228.54,0.9670200000000001,1.4114e-05,1.2252,0.866,1.081,0.763,1.84,0.020096264432883235,0.7954795479547955,1.039103910391039,0.9139191326824255
ENSG00000213471,195.27639082408652,179.0,0.9166494692195074,TTLL13,15438,241,273.99,0.87959,1.6658e-05,0.81067,0.791,0.979,0.569,1.178,0.012649073119839779,0.8116811681168117,1.0377037703770378,0.9217704159749237
ENSG00000182768,108.37591467177656,119.0,1.0980299484474865,NGRN,7573,169,153.29,1.1025,7.3197e-06,0.63084,0.972,1.252,0.344,1.243,0.01431082987875037,0.9464946494649465,1.2785278527852786,1.107257090871165
ENSG00000196391,186.55590167577498,184.0,0.9862995399619305,ZNF774,13848,261,268.79,0.97101,1.4549e-05,1.04,0.877,1.076,0.742,1.484,0.013471685562953133,0.8748874887488749,1.1145114511451146,0.9916598635486802
ENSG00000140575,566.9533534879226,413.0,0.7284549909780149,IQGAP1,114026,680,884.56,0.76875,4.725e-05,0.18561,0.721,0.819,0.127,0.275,0.0049721410335179924,0.6722672267226723,0.7902790279027903,0.7302188045154919
ENSG00000140577,256.08430781746563,228.0,0.8903317893360188,CRTC3,115421,327,348.03,0.9395899999999999,1.9904e-05,0.18186,0.858,1.03,0.099,0.359,0.002218697705075035,0.7992799279927993,0.9936993699369937,0.8942367533243347
ENSG00000197299,511.3587207583719,447.0,0.8741417362298535,BLM,98302,664,731.49,0.90774,3.6218000000000005e-05,0.56412,0.851,0.968,0.428,0.751,0.005201915736794489,0.8090809080908091,0.9452945294529453,0.8760973105838349
ENSG00000140564,334.86707435797916,229.0,0.6838534377828819,FURIN,14867,366,527.85,0.69338,3.5104e-05,0.073795,0.636,0.756,0.033,0.191,0.022524186073718918,0.6140614061406141,0.7630763076307631,0.6868396973365191
ENSG00000182511,272.8132925079765,207.0,0.7587606824324653,FES,12082,393,504.43,0.77909,3.2459e-05,0.62589,0.716,0.847,0.469,0.845,0.02258014339579345,0.6776677667766777,0.8514851485148515,0.7624261929756171
ENSG00000196547,534.078505975255,462.0,0.8650413653258038,MAN2A2,20367,650,729.83,0.8906200000000001,4.7118e-05,0.4491,0.834,0.95,0.33,0.619,0.026222738055445328,0.8016801680168018,0.9342934293429344,0.8669137492334356
ENSG00000184508,43.743554719838365,39.0,0.8915599166501416,HDDC3,1652,58,66.914,0.8667799999999999,3.0311e-06,0.60221,0.701,1.079,0.272,1.501,0.02647914934614913,0.6902690269026903,1.1645164516451645,0.91442042195
ENSG00000140553,397.1225387073542,363.0,0.9140755424801018,UNC45A,23914,562,574.99,0.97741,3.4733e-05,0.5293,0.911,1.048,0.385,0.739,0.01660627827663102,0.8390839083908391,0.9970997099709972,0.916593656922196
ENSG00000166965,76.56989087985828,86.0,1.12315688336213,RCCD1,8250,174,181.93,0.95639,9.7631e-06,1.0147,0.844,1.085,0.686,1.536,0.009281198894528275,0.9434943494349435,1.3437343734373437,1.1362168450081824
ENSG00000198901,291.35342731142197,262.0,0.8992514775532513,PRC1,29590,332,346.82,0.9572700000000001,1.9341e-05,0.42351000000000005,0.874,1.048,0.294,0.621,0.009846347661758093,0.8130813081308131,0.9960996099609961,0.9026837351011645
ENSG00000184056,284.5136460196891,241.0,0.847059546603688,VPS33B,24188,314,332.66,0.9439,2.0501e-05,0.71213,0.86,1.036,0.534,0.961,0.011762594923916367,0.7626762676267627,0.9424942494249425,0.8505743165066076
ENSG00000185518,286.6341833796972,233.0,0.8128828085077021,SV2B,201360,327,391.65,0.83493,2.0914e-05,0.39702,0.762,0.915,0.257,0.631,0.001423491176895596,0.7306730673067307,0.9060906090609061,0.8163715759261905
ENSG00000176463,263.3293165662426,162.0,0.6151992573878404,SLCO3A1,318741,277,447.28,0.61929,2.8471e-05,0.22383000000000003,0.561,0.684,0.122,0.442,0.000826154515943172,0.5414541454145415,0.7008700870087009,0.6189967836680121
ENSG00000140557,134.27493702831327,87.0,0.6479243403529219,ST8SIA2,74901,160,223.27,0.7166399999999999,1.3954e-05,0.30944,0.629,0.817,0.161,0.651,0.001792698856201029,0.5448544854485449,0.7742774277427743,0.655371746563875
ENSG00000185442,20.842059590477515,26.0,1.2474774811544578,FAM174B,192442,89,69.069,1.2886,3.5328e-06,0.99377,1.085,1.537,0.474,1.83,0.0001083030710056927,0.9138913891389139,1.7141714171417142,1.2902825883182139
ENSG00000173575,674.3050966826557,328.0,0.48642669559172075,CHD2,144712,523,982.03,0.53257,5.4333e-05,0.027031,0.495,0.573,0.011,0.07,0.004659634976246999,0.4444444444444445,0.5330533053305331,0.4879097038099882
ENSG00000182175,188.34673571631117,132.0,0.7008350821583608,RGMA,45798,255,303.78,0.83941,2.0528e-05,0.26925,0.757,0.931,0.132,0.616,0.004112553729776654,0.6084608460846085,0.8098809880988099,0.7061444388413786
ENSG00000140563,314.6495473342224,351.0,1.115526791548713,MCTP2,248866,572,484.31,1.1811,2.702e-05,1.3374,1.102,1.266,1.099,1.636,0.0012643332047536523,1.0225022502250225,1.2185218521852186,1.1187049305559742
ENSG00000185551,161.29979677971437,40.0,0.24798543332715806,NR2F2,14326,79,233.72,0.33801,1.2587e-05,0.0,0.281,0.408,0.0,0.217,0.011259234732633978,0.19261926192619264,0.32283228322832286,0.25418506916033695
ENSG00000140450,111.0750437134955,92.0,0.82826886152125,ARRDC4,54285,177,201.65,0.87774,1.0417e-05,0.70943,0.776,0.994,0.461,1.128,0.002046146149276881,0.6996699669966997,0.9850985098509851,0.8372717839290896
